rep,condition,step,rmse,distinct_items,reference,grad_steps,best_val_return
3,MFI,1,1.2425764086089954,201,0.214509616032418,,
3,MFI,2,0.972222863451724,201,0.214509616032418,,
3,MFI,3,0.7789315414525022,201,0.214509616032418,,
3,MFI,4,0.6927131097193314,201,0.214509616032418,,
3,MFI,5,0.6258004502178378,201,0.214509616032418,,
3,MFI,6,0.5697313073903592,201,0.214509616032418,,
3,MFI,7,0.534466490312597,201,0.214509616032418,,
3,MFI,8,0.4865344224301519,201,0.214509616032418,,
3,MFI,9,0.4508396140928668,201,0.214509616032418,,
3,MFI,10,0.4237196844314683,201,0.214509616032418,,
3,MFI,11,0.4026771089691441,201,0.214509616032418,,
3,MFI,12,0.3887198198333374,201,0.214509616032418,,
3,MFI,13,0.3734112153129566,201,0.214509616032418,,
3,MFI,14,0.3583757509643521,201,0.214509616032418,,
3,MFI,15,0.3450574695332945,201,0.214509616032418,,
3,MFI,16,0.3325830874299717,201,0.214509616032418,,
3,MFI,17,0.3233718626496548,201,0.214509616032418,,
3,MFI,18,0.3143406975095312,201,0.214509616032418,,
3,MFI,19,0.3053373010676574,201,0.214509616032418,,
3,MFI,20,0.2967130892388377,201,0.214509616032418,,
3,MFI,21,0.2889474022569585,201,0.214509616032418,,
3,MFI,22,0.2816542764482266,201,0.214509616032418,,
3,MFI,23,0.2776438065517912,201,0.214509616032418,,
3,MFI,24,0.2717802356398643,201,0.214509616032418,,
3,MFI,25,0.2667245401580206,201,0.214509616032418,,
3,MFI,26,0.2633204439564591,201,0.214509616032418,,
3,MFI,27,0.2604989907739218,201,0.214509616032418,,
3,MFI,28,0.2558351392688374,201,0.214509616032418,,
3,MFI,29,0.2531209712137068,201,0.214509616032418,,
3,MFI,30,0.2504675286784775,201,0.214509616032418,,
3,MFI,31,0.2435622587950821,201,0.214509616032418,,
3,MFI,32,0.2395105919917313,201,0.214509616032418,,
3,MFI,33,0.2366875360154186,201,0.214509616032418,,
3,MFI,34,0.2352240400669397,201,0.214509616032418,,
3,MFI,35,0.2325413657868425,201,0.214509616032418,,
3,MFI,36,0.2305730366030129,201,0.214509616032418,,
3,MFI,37,0.2285491593940961,201,0.214509616032418,,
3,MFI,38,0.2262359993752888,201,0.214509616032418,,
3,MFI,39,0.2234560962099125,201,0.214509616032418,,
3,MFI,40,0.2213090982026831,201,0.214509616032418,,
3,FIWL,1,1.3968860162176453,190,0.214509616032418,,
3,FIWL,2,0.9579076974428516,190,0.214509616032418,,
3,FIWL,3,0.8113356483130242,190,0.214509616032418,,
3,FIWL,4,0.7196444545809009,190,0.214509616032418,,
3,FIWL,5,0.6379525644865675,190,0.214509616032418,,
3,FIWL,6,0.5709466404907199,190,0.214509616032418,,
3,FIWL,7,0.5333733715168149,190,0.214509616032418,,
3,FIWL,8,0.4833632643562056,190,0.214509616032418,,
3,FIWL,9,0.446739581893786,190,0.214509616032418,,
3,FIWL,10,0.4170063881922914,190,0.214509616032418,,
3,FIWL,11,0.3954469818286356,190,0.214509616032418,,
3,FIWL,12,0.3813415772704195,190,0.214509616032418,,
3,FIWL,13,0.3669573211727089,190,0.214509616032418,,
3,FIWL,14,0.3520187865858777,190,0.214509616032418,,
3,FIWL,15,0.3399472704570276,190,0.214509616032418,,
3,FIWL,16,0.3285422711403375,190,0.214509616032418,,
3,FIWL,17,0.317798326103872,190,0.214509616032418,,
3,FIWL,18,0.3099910580004612,190,0.214509616032418,,
3,FIWL,19,0.3001521690702565,190,0.214509616032418,,
3,FIWL,20,0.292700384252441,190,0.214509616032418,,
3,FIWL,21,0.2860006915305298,190,0.214509616032418,,
3,FIWL,22,0.2799649552617558,190,0.214509616032418,,
3,FIWL,23,0.2747273225740343,190,0.214509616032418,,
3,FIWL,24,0.2691148962664932,190,0.214509616032418,,
3,FIWL,25,0.2651748995215043,190,0.214509616032418,,
3,FIWL,26,0.2617919366100817,190,0.214509616032418,,
3,FIWL,27,0.2587376469233362,190,0.214509616032418,,
3,FIWL,28,0.2539204684311032,190,0.214509616032418,,
3,FIWL,29,0.2513790648382666,190,0.214509616032418,,
3,FIWL,30,0.2485810843422969,190,0.214509616032418,,
3,FIWL,31,0.2436746671267937,190,0.214509616032418,,
3,FIWL,32,0.2399175258698265,190,0.214509616032418,,
3,FIWL,33,0.2370647651508075,190,0.214509616032418,,
3,FIWL,34,0.235404387470201,190,0.214509616032418,,
3,FIWL,35,0.2322395102355225,190,0.214509616032418,,
3,FIWL,36,0.2309799621406929,190,0.214509616032418,,
3,FIWL,37,0.2291531207114574,190,0.214509616032418,,
3,FIWL,38,0.2263976641995382,190,0.214509616032418,,
3,FIWL,39,0.2228737286237826,190,0.214509616032418,,
3,FIWL,40,0.2206930527671546,190,0.214509616032418,,
3,MPWI,1,1.2910502643155664,185,0.214509616032418,,
3,MPWI,2,0.9810440012563584,185,0.214509616032418,,
3,MPWI,3,0.7807366028510021,185,0.214509616032418,,
3,MPWI,4,0.6726931362212746,185,0.214509616032418,,
3,MPWI,5,0.5979971396607003,185,0.214509616032418,,
3,MPWI,6,0.5436031578775051,185,0.214509616032418,,
3,MPWI,7,0.5059926277797321,185,0.214509616032418,,
3,MPWI,8,0.4717783108437789,185,0.214509616032418,,
3,MPWI,9,0.4390336658577194,185,0.214509616032418,,
3,MPWI,10,0.4188290150891094,185,0.214509616032418,,
3,MPWI,11,0.3990017243793744,185,0.214509616032418,,
3,MPWI,12,0.3872694225847149,185,0.214509616032418,,
3,MPWI,13,0.3703552549002839,185,0.214509616032418,,
3,MPWI,14,0.3556455748648428,185,0.214509616032418,,
3,MPWI,15,0.3462418537917669,185,0.214509616032418,,
3,MPWI,16,0.3343569942741926,185,0.214509616032418,,
3,MPWI,17,0.3248576436178236,185,0.214509616032418,,
3,MPWI,18,0.3168834905191783,185,0.214509616032418,,
3,MPWI,19,0.3080768774376531,185,0.214509616032418,,
3,MPWI,20,0.2995742405851612,185,0.214509616032418,,
3,MPWI,21,0.2902980242213792,185,0.214509616032418,,
3,MPWI,22,0.2856724676130913,185,0.214509616032418,,
3,MPWI,23,0.2809239961065548,185,0.214509616032418,,
3,MPWI,24,0.2744844441792526,185,0.214509616032418,,
3,MPWI,25,0.2695822397243829,185,0.214509616032418,,
3,MPWI,26,0.2652417226357484,185,0.214509616032418,,
3,MPWI,27,0.2620123094476668,185,0.214509616032418,,
3,MPWI,28,0.2564117959338333,185,0.214509616032418,,
3,MPWI,29,0.2535419037691771,185,0.214509616032418,,
3,MPWI,30,0.2502212978878654,185,0.214509616032418,,
3,MPWI,31,0.2437985966842636,185,0.214509616032418,,
3,MPWI,32,0.2406514309098418,185,0.214509616032418,,
3,MPWI,33,0.2382679623100178,185,0.214509616032418,,
3,MPWI,34,0.2370458897356089,185,0.214509616032418,,
3,MPWI,35,0.2336084720885043,185,0.214509616032418,,
3,MPWI,36,0.2323463001526525,185,0.214509616032418,,
3,MPWI,37,0.2301672109678697,185,0.214509616032418,,
3,MPWI,38,0.2281103853624981,185,0.214509616032418,,
3,MPWI,39,0.2258347056265131,185,0.214509616032418,,
3,MPWI,40,0.2227580957089206,185,0.214509616032418,,
3,MEPV,1,1.2910502643155664,184,0.214509616032418,,
3,MEPV,2,0.9810440012563584,184,0.214509616032418,,
3,MEPV,3,0.7807366028510021,184,0.214509616032418,,
3,MEPV,4,0.6726931362212746,184,0.214509616032418,,
3,MEPV,5,0.6002249351801442,184,0.214509616032418,,
3,MEPV,6,0.5430708996044965,184,0.214509616032418,,
3,MEPV,7,0.5051982162188344,184,0.214509616032418,,
3,MEPV,8,0.4710760331028468,184,0.214509616032418,,
3,MEPV,9,0.4383315690620429,184,0.214509616032418,,
3,MEPV,10,0.4193289319278769,184,0.214509616032418,,
3,MEPV,11,0.3980278214143457,184,0.214509616032418,,
3,MEPV,12,0.3836009630807026,184,0.214509616032418,,
3,MEPV,13,0.3693823959075222,184,0.214509616032418,,
3,MEPV,14,0.3540547812049591,184,0.214509616032418,,
3,MEPV,15,0.341928596349294,184,0.214509616032418,,
3,MEPV,16,0.3317229008403958,184,0.214509616032418,,
3,MEPV,17,0.3235945746833791,184,0.214509616032418,,
3,MEPV,18,0.3157911881147352,184,0.214509616032418,,
3,MEPV,19,0.306577434219288,184,0.214509616032418,,
3,MEPV,20,0.2967548629347214,184,0.214509616032418,,
3,MEPV,21,0.2897272295613353,184,0.214509616032418,,
3,MEPV,22,0.2849647138621947,184,0.214509616032418,,
3,MEPV,23,0.2793103763762642,184,0.214509616032418,,
3,MEPV,24,0.2729341289986189,184,0.214509616032418,,
3,MEPV,25,0.2674339778919913,184,0.214509616032418,,
3,MEPV,26,0.2632361053846451,184,0.214509616032418,,
3,MEPV,27,0.2590455758526998,184,0.214509616032418,,
3,MEPV,28,0.254985295043362,184,0.214509616032418,,
3,MEPV,29,0.2528211745713832,184,0.214509616032418,,
3,MEPV,30,0.2490059362864444,184,0.214509616032418,,
3,MEPV,31,0.2434932660353486,184,0.214509616032418,,
3,MEPV,32,0.2406164469752761,184,0.214509616032418,,
3,MEPV,33,0.236868463508842,184,0.214509616032418,,
3,MEPV,34,0.2355238357208209,184,0.214509616032418,,
3,MEPV,35,0.23206308864853,184,0.214509616032418,,
3,MEPV,36,0.2308990452852494,184,0.214509616032418,,
3,MEPV,37,0.2287196601518518,184,0.214509616032418,,
3,MEPV,38,0.2255834764068811,184,0.214509616032418,,
3,MEPV,39,0.2227616020052311,184,0.214509616032418,,
3,MEPV,40,0.2198566132274179,184,0.214509616032418,,
3,existing,1,1.2910502643155664,73,0.214509616032418,39873.0,16.738514131973165
3,existing,2,1.0901107682384927,73,0.214509616032418,39873.0,16.738514131973165
3,existing,3,1.0155252621759128,73,0.214509616032418,39873.0,16.738514131973165
3,existing,4,0.8791585109229678,73,0.214509616032418,39873.0,16.738514131973165
3,existing,5,0.7935952623737889,73,0.214509616032418,39873.0,16.738514131973165
3,existing,6,0.7093794797121296,73,0.214509616032418,39873.0,16.738514131973165
3,existing,7,0.6456772010931676,73,0.214509616032418,39873.0,16.738514131973165
3,existing,8,0.5776205308403219,73,0.214509616032418,39873.0,16.738514131973165
3,existing,9,0.5187461712434142,73,0.214509616032418,39873.0,16.738514131973165
3,existing,10,0.4846086851692209,73,0.214509616032418,39873.0,16.738514131973165
3,existing,11,0.4634876131289018,73,0.214509616032418,39873.0,16.738514131973165
3,existing,12,0.451422663374984,73,0.214509616032418,39873.0,16.738514131973165
3,existing,13,0.4357607702407616,73,0.214509616032418,39873.0,16.738514131973165
3,existing,14,0.4179091985249681,73,0.214509616032418,39873.0,16.738514131973165
3,existing,15,0.3997733136950055,73,0.214509616032418,39873.0,16.738514131973165
3,existing,16,0.3878424068074544,73,0.214509616032418,39873.0,16.738514131973165
3,existing,17,0.3759534746037252,73,0.214509616032418,39873.0,16.738514131973165
3,existing,18,0.3702390817511339,73,0.214509616032418,39873.0,16.738514131973165
3,existing,19,0.362534475508388,73,0.214509616032418,39873.0,16.738514131973165
3,existing,20,0.3516886752865204,73,0.214509616032418,39873.0,16.738514131973165
3,existing,21,0.3445037876459904,73,0.214509616032418,39873.0,16.738514131973165
3,existing,22,0.3376506017108636,73,0.214509616032418,39873.0,16.738514131973165
3,existing,23,0.3294447515317164,73,0.214509616032418,39873.0,16.738514131973165
3,existing,24,0.3222303561837907,73,0.214509616032418,39873.0,16.738514131973165
3,existing,25,0.3168937806363728,73,0.214509616032418,39873.0,16.738514131973165
3,existing,26,0.3127335385806192,73,0.214509616032418,39873.0,16.738514131973165
